date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:03:58	2295/2295	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:03:57%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F10%2Fhow-to-be-productive-part-5-developing-your-brain%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed817f.json	(from https://ctoiam.com/2023/10/how-to-be-productive-part-5-developing-your-brain/)
08:03:58	82931/82931	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:03:57%20GMT	https://ctoiam.com/tag/work/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/work/index.html	(from https://ctoiam.com/2024/01/do-i-need-to-push-people-to-work-from-the-office/)
08:03:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:03:58%20GMT	https://ctoiam.com/?p=51	/Users/stevermeister/ctoiam-static/ctoiam.com/index8cf7.html	(from https://ctoiam.com/2023/10/how-to-be-productive-part-5-developing-your-brain/)
08:03:59	2454/2454	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:03:58%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F10%2Fhow-to-be-productive-part-5-developing-your-brain%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedceb7	(from https://ctoiam.com/2023/10/how-to-be-productive-part-5-developing-your-brain/)
08:04:00	15920/15920	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:03:59%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/35	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/35.json	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:00	82994/82994	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:03:59%20GMT	https://ctoiam.com/tag/brain/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/brain/index.html	(from https://ctoiam.com/2023/10/how-to-be-productive-part-5-developing-your-brain/)
08:04:01	2282/2282	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:00%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F10%2Fhow-to-be-productive-part-4-willpower-and-focus%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed78fe.json	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:01%20GMT	https://ctoiam.com/?p=35	/Users/stevermeister/ctoiam-static/ctoiam.com/index5c90.html	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:02	2444/2444	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:01%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F10%2Fhow-to-be-productive-part-4-willpower-and-focus%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedd7d0	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:03	160452/160452	---M--	200	added ('OK')	image/jpeg	etag:%2264ee110f-272c4%22	https://ctoiam.com/wp-content/uploads/2023/08/photo_2023-08-29-17.38.50.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/photo_2023-08-29-17.38.50.jpg	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:03	119058/119058	---M--	200	added ('OK')	image/jpeg	etag:%22651dbf83-1d112%22	https://ctoiam.com/wp-content/uploads/2023/10/eaa9964b-83b8-4ba6-a56d-1bfef29ed571.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/10/eaa9964b-83b8-4ba6-a56d-1bfef29ed571.jpg	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:05	237483/237483	---M--	200	added ('OK')	image/jpeg	etag:%22652d6f99-39fab%22	https://ctoiam.com/wp-content/uploads/2023/10/Daily-Limit-of-Willpower.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/10/Daily-Limit-of-Willpower.jpg	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:06	147129/147129	---M--	200	added ('OK')	image/jpeg	etag:%22652d6f86-23eb9%22	https://ctoiam.com/wp-content/uploads/2023/10/Daily-Limit-of-Willpower-1-1.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/10/Daily-Limit-of-Willpower-1-1.jpg	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:07	9719/9719	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:06%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/46	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/46.json	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:07	84008/84008	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:06%20GMT	https://ctoiam.com/tag/willpower/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/willpower/index.html	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:07	83988/83988	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:06%20GMT	https://ctoiam.com/tag/focus/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/focus/index.html	(from https://ctoiam.com/2023/10/how-to-be-productive-part-4-willpower-and-focus/)
08:04:08	2320/2320	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:07%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F09%2Fhow-to-be-productive-part-3-responsibility-and-mindset%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embede7a9.json	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:08%20GMT	https://ctoiam.com/?p=46	/Users/stevermeister/ctoiam-static/ctoiam.com/index7ea6.html	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:09	2479/2479	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:08%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F09%2Fhow-to-be-productive-part-3-responsibility-and-mindset%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embede535	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:10	276746/276746	---M--	200	added ('OK')	image/jpeg	etag:%2264edea56-4390a%22	https://ctoiam.com/wp-content/uploads/2023/08/Show-a-person-at-the-start-of-a-mountain-path.-A-flag-with-a-speech-bubble.-Helping-hands.-Lit-footp.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/Show-a-person-at-the-start-of-a-mountain-path.-A-flag-with-a-speech-bubble.-Helping-hands.-Lit-footp.jpg	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:10	98390/98390	---M--	200	added ('OK')	image/jpeg	etag:%2264ee0c34-18056%22	https://ctoiam.com/wp-content/uploads/2023/08/smile-bright-idea-bulb_clipdrop-variants-1024x1024.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/smile-bright-idea-bulb_clipdrop-variants-1024x1024.jpg	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:12	13441/13441	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:11%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/44	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/44.json	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:12	83048/83048	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:11%20GMT	https://ctoiam.com/tag/mindset/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/mindset/index.html	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:12	83083/83083	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:11%20GMT	https://ctoiam.com/tag/accountability/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/accountability/index.html	(from https://ctoiam.com/2023/09/how-to-be-productive-part-3-responsibility-and-mindset/)
08:04:13	2300/2300	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:12%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive-part-2-productive-environment%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed8362.json	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:13%20GMT	https://ctoiam.com/?p=44	/Users/stevermeister/ctoiam-static/ctoiam.com/index49b1.html	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:14	2459/2459	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:13%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive-part-2-productive-environment%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedc88d	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:15	230666/230666	---M--	200	added ('OK')	image/jpeg	etag:%2264ecc552-3850a%22	https://ctoiam.com/wp-content/uploads/2023/08/Elements-include-a-tidy-desk-with-a-computer-ergonomic-chair-and-essential-stationary-soundproofi.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/Elements-include-a-tidy-desk-with-a-computer-ergonomic-chair-and-essential-stationary-soundproofi.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:16	165241/165241	---M--	200	added ('OK')	image/jpeg	etag:%2264eda867-28579%22	https://ctoiam.com/wp-content/uploads/2023/08/Left_-Rusty-tools-and-a-frozen-computer.-Right_-Shiny-tools-and-a-tablet-with-e-learning.-.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/Left_-Rusty-tools-and-a-frozen-computer.-Right_-Shiny-tools-and-a-tablet-with-e-learning.-.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:16	130653/130653	---M--	200	added ('OK')	image/jpeg	etag:%2264edad28-1fe5d%22	https://ctoiam.com/wp-content/uploads/2023/08/media-logos-inside-hourglass.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/media-logos-inside-hourglass.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-2-productive-environment/)
08:04:18	8886/8886	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:17%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/42	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/42.json	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:19	2306/2306	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:18%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive-part-1-planning-taks-and-time%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embeddc75.json	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:19%20GMT	https://ctoiam.com/?p=42	/Users/stevermeister/ctoiam-static/ctoiam.com/indexfbd5.html	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:20	2465/2465	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:19%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive-part-1-planning-taks-and-time%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed44eb	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:21	189400/189400	---M--	200	added ('OK')	image/jpeg	etag:%2264e5b4ca-2e3d8%22	https://ctoiam.com/wp-content/uploads/2023/08/A-draftsmans-table-with-a-detailed-blueprint-spread-out.-The-plan-contains-different-sections-like-1-1.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/A-draftsmans-table-with-a-detailed-blueprint-spread-out.-The-plan-contains-different-sections-like-1-1.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:22	175185/175185	---M--	200	added ('OK')	image/jpeg	etag:%2264e5b4d4-2ac51%22	https://ctoiam.com/wp-content/uploads/2023/08/A-large-mountain-representing-a-big-goal-or-project.-The-mountain-is-segmented-into-smaller-chunks-o.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/A-large-mountain-representing-a-big-goal-or-project.-The-mountain-is-segmented-into-smaller-chunks-o.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:23	180640/180640	---M--	200	added ('OK')	image/jpeg	etag:%2264e5c2a5-2c1a0%22	https://ctoiam.com/wp-content/uploads/2023/08/A-golden-hourglass-in-which-the-sand-is-made-up-of-tiny-clock-faces-or-coins-symbolizing-the-value-.jpeg	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-content/uploads/2023/08/A-golden-hourglass-in-which-the-sand-is-made-up-of-tiny-clock-faces-or-coins-symbolizing-the-value-.jpg	(from https://ctoiam.com/2023/08/how-to-be-productive-part-1-planning-taks-and-time/)
08:04:28	84471/84471	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:23%20GMT	https://ctoiam.com/2023/08/how-to-be-productive/	/Users/stevermeister/ctoiam-static/ctoiam.com/2023/08/how-to-be-productive/index.html	(from https://ctoiam.com/page/2/)
08:04:29	90641/90641	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:23%20GMT	https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/	/Users/stevermeister/ctoiam-static/ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/index.html	(from https://ctoiam.com/page/2/)
08:04:29	90139/90139	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:23%20GMT	https://ctoiam.com/2023/07/security-awareness-for-software-engineers/	/Users/stevermeister/ctoiam-static/ctoiam.com/2023/07/security-awareness-for-software-engineers/index.html	(from https://ctoiam.com/page/2/)
08:04:30	92245/92245	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:24%20GMT	https://ctoiam.com/2023/07/hello-world/	/Users/stevermeister/ctoiam-static/ctoiam.com/2023/07/hello-world/index.html	(from https://ctoiam.com/page/2/)
08:04:30	88223/88223	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:29%20GMT	https://ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/	/Users/stevermeister/ctoiam-static/ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/index.html	(from https://ctoiam.com/page/2/)
08:04:31	586/586	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:30%20GMT	https://ctoiam.com/wp-json/wp/v2/categories/1	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/categories/1.json	(from https://ctoiam.com/category/uncategorized/)
08:04:32	556/556	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:31%20GMT	https://ctoiam.com/wp-json/wp/v2/categories/30	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/categories/30.json	(from https://ctoiam.com/category/ai/)
08:04:32	21520/21520	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/category/uncategorized/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/category/uncategorized/feed/index.html	(from https://ctoiam.com/category/uncategorized/)
08:04:33	522/522	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:32%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/31	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/31.json	(from https://ctoiam.com/tag/ai/)
08:04:33	6837/6837	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/category/ai/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/category/ai/feed/index.html	(from https://ctoiam.com/category/ai/)
08:04:34	525/525	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:33%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/32	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/32.json	(from https://ctoiam.com/tag/job/)
08:04:34	6832/6832	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/ai/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/ai/feed/index.html	(from https://ctoiam.com/tag/ai/)
08:04:35	586/586	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:34%20GMT	https://ctoiam.com/wp-json/wp/v2/categories/14	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/categories/14.json	(from https://ctoiam.com/category/productivity/)
08:04:35	6834/6834	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/job/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/job/feed/index.html	(from https://ctoiam.com/tag/job/)
08:04:36	534/534	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:35%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/29	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/29.json	(from https://ctoiam.com/tag/health/)
08:04:36	62286/62286	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/category/productivity/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/category/productivity/feed/index.html	(from https://ctoiam.com/category/productivity/)
08:04:37	552/552	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:36%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/17	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/17.json	(from https://ctoiam.com/tag/productivity/)
08:04:37	3558/3558	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/health/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/health/feed/index.html	(from https://ctoiam.com/tag/health/)
08:04:38	540/540	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:37%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/28	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/28.json	(from https://ctoiam.com/tag/pomodoro/)
08:04:38	22045/22045	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/productivity/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/productivity/feed/index.html	(from https://ctoiam.com/tag/productivity/)
08:04:39	558/558	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:38%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/27	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/27.json	(from https://ctoiam.com/tag/timemanagement/)
08:04:39	5796/5796	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/pomodoro/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/pomodoro/feed/index.html	(from https://ctoiam.com/tag/pomodoro/)
08:04:40	556/556	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:39%20GMT	https://ctoiam.com/wp-json/wp/v2/categories/18	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/categories/18.json	(from https://ctoiam.com/category/hr/)
08:04:40	5808/5808	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/timemanagement/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/timemanagement/feed/index.html	(from https://ctoiam.com/tag/timemanagement/)
08:04:41	534/534	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:40%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/24	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/24.json	(from https://ctoiam.com/tag/office/)
08:04:41	12109/12109	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/category/hr/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/category/hr/feed/index.html	(from https://ctoiam.com/category/hr/)
08:04:42	534/534	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:41%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/25	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/25.json	(from https://ctoiam.com/tag/remote/)
08:04:42	7488/7488	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/office/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/office/feed/index.html	(from https://ctoiam.com/tag/office/)
08:04:43	528/528	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:42%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/26	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/26.json	(from https://ctoiam.com/tag/work/)
08:04:43	7488/7488	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/remote/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/remote/feed/index.html	(from https://ctoiam.com/tag/remote/)
08:04:44	531/531	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:43%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/23	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/23.json	(from https://ctoiam.com/tag/brain/)
08:04:44	7484/7484	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/work/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/work/feed/index.html	(from https://ctoiam.com/tag/work/)
08:04:45	531/531	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:44%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/22	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/22.json	(from https://ctoiam.com/tag/focus/)
08:04:45	11116/11116	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/brain/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/brain/feed/index.html	(from https://ctoiam.com/tag/brain/)
08:04:46	543/543	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:45%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/21	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/21.json	(from https://ctoiam.com/tag/willpower/)
08:04:46	14952/14952	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/focus/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/focus/feed/index.html	(from https://ctoiam.com/tag/focus/)
08:04:47	558/558	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:46%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/15	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/15.json	(from https://ctoiam.com/tag/accountability/)
08:04:47	14960/14960	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/willpower/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/willpower/feed/index.html	(from https://ctoiam.com/tag/willpower/)
08:04:48	537/537	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:47%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/16	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/16.json	(from https://ctoiam.com/tag/mindset/)
08:04:48	9039/9039	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/accountability/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/accountability/feed/index.html	(from https://ctoiam.com/tag/accountability/)
08:04:49	3584/3584	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:48%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/40	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/40.json	(from https://ctoiam.com/2023/08/how-to-be-productive/)
08:04:49	9025/9025	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/mindset/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/mindset/feed/index.html	(from https://ctoiam.com/tag/mindset/)
